タイムスタンプ,ロットID,idx,温度,振動
2025-02-05 00:29:30,30,328,199.743,0.507
2025-02-05 00:29:40,30,329,199.843,0.640
2025-02-05 00:29:50,30,330,197.780,0.497
2025-02-05 00:30:00,30,331,199.033,0.513
2025-02-05 00:30:10,30,332,198.424,0.508
2025-02-05 00:30:20,30,333,199.103,0.564
2025-02-05 00:30:30,30,334,198.084,0.494
2025-02-05 00:30:40,30,335,198.976,0.641
2025-02-05 00:30:50,30,336,198.570,0.547
2025-02-05 00:31:00,30,337,199.545,0.527
2025-02-05 00:31:10,30,338,198.917,0.584
2025-02-05 00:31:20,30,339,200.512,0.467
2025-02-05 00:31:30,30,340,198.981,0.500
2025-02-05 00:31:40,30,341,198.237,0.391
2025-02-05 00:31:50,30,342,198.952,0.422
2025-02-05 00:32:00,30,343,196.456,0.486
2025-02-05 00:32:10,30,344,199.103,0.583
2025-02-05 00:32:20,30,345,199.174,0.529
2025-02-05 00:32:30,30,346,199.084,0.636
2025-02-05 00:32:40,30,347,198.441,0.451
2025-02-05 00:32:50,30,348,197.553,0.358
2025-02-05 00:33:00,30,349,199.054,0.458
2025-02-05 00:33:10,30,350,198.181,0.475
2025-02-05 00:33:20,30,351,199.145,0.499
2025-02-05 00:33:30,30,352,198.730,0.377
2025-02-05 00:33:40,30,353,197.846,0.482
2025-02-05 00:33:50,30,354,198.803,0.605
2025-02-05 00:34:00,30,355,198.637,0.467
2025-02-05 00:34:10,30,356,199.490,0.372
2025-02-05 00:34:20,30,357,198.375,0.414
2025-02-05 00:34:30,30,358,199.330,0.396
2025-02-05 00:34:40,30,359,199.047,0.622
2025-02-05 00:34:50,30,360,197.206,0.384
2025-02-05 00:35:00,30,361,198.471,0.307
2025-02-05 00:35:10,30,362,199.131,0.562
2025-02-05 00:35:20,30,363,198.243,0.454
2025-02-05 00:35:30,30,364,197.587,0.455
2025-02-05 00:35:40,30,365,199.243,0.623
2025-02-05 00:35:50,30,366,198.928,0.507
2025-02-05 00:36:00,30,367,198.474,0.547
2025-02-05 00:36:10,30,368,197.651,0.580
2025-02-05 00:36:20,30,369,198.915,0.654
2025-02-05 00:36:30,30,370,198.489,0.494
2025-02-05 00:36:40,30,371,199.385,0.519
2025-02-05 00:36:50,30,372,199.019,0.419
2025-02-05 00:37:00,30,373,198.379,0.538
2025-02-05 00:37:10,30,374,199.380,0.517
2025-02-05 00:37:20,30,375,198.719,0.511
2025-02-05 00:37:30,30,376,198.868,0.436
2025-02-05 00:37:40,30,377,200.212,0.573
2025-02-05 00:37:50,30,378,199.417,0.514
2025-02-05 02:25:00,31,1,209.736,0.536
2025-02-05 02:25:10,31,2,210.149,0.399
2025-02-05 02:25:20,31,3,210.320,0.511
2025-02-05 02:25:30,31,4,209.170,0.495
2025-02-05 02:25:40,31,5,208.879,0.504
2025-02-05 02:25:50,31,6,211.129,0.543
2025-02-05 02:26:00,31,7,210.962,0.411
2025-02-05 02:26:10,31,8,208.871,0.491
2025-02-05 02:26:20,31,9,210.931,0.579
2025-02-05 02:26:30,31,10,209.783,0.492
2025-02-05 02:26:40,31,11,210.935,0.304
2025-02-05 02:26:50,31,12,209.023,0.611
2025-02-05 02:27:00,31,13,209.559,0.481
2025-02-05 02:27:10,31,14,210.502,0.496
2025-02-05 02:27:20,31,15,209.822,0.526
2025-02-05 02:27:30,31,16,210.376,0.371
2025-02-05 02:27:40,31,17,210.441,0.459
2025-02-05 02:27:50,31,18,211.173,0.451
2025-02-05 02:28:00,31,19,210.374,0.441
2025-02-05 02:28:10,31,20,209.467,0.671
2025-02-05 02:28:20,31,21,210.359,0.469
2025-02-05 02:28:30,31,22,210.089,0.589
2025-02-05 02:28:40,31,23,209.229,0.403
2025-02-05 02:28:50,31,24,211.119,0.395
2025-02-05 02:29:00,31,25,210.047,0.383
2025-02-05 02:29:10,31,26,210.241,0.485
2025-02-05 02:29:20,31,27,210.629,0.546
2025-02-05 02:29:30,31,28,210.743,0.382
2025-02-05 02:29:40,31,29,210.049,0.469
2025-02-05 02:29:50,31,30,209.549,0.527
2025-02-05 02:30:00,31,31,210.657,0.488
2025-02-05 02:30:10,31,32,209.865,0.358
2025-02-05 02:30:20,31,33,210.474,0.596
2025-02-05 02:30:30,31,34,209.276,0.449
2025-02-05 02:30:40,31,35,209.811,0.613
2025-02-05 02:30:50,31,36,209.037,0.565
2025-02-05 02:31:00,31,37,208.640,0.510
2025-02-05 02:31:10,31,38,210.599,0.577
2025-02-05 02:31:20,31,39,210.182,0.554
2025-02-05 02:31:30,31,40,209.730,0.653
2025-02-05 02:31:40,31,41,209.753,0.490
2025-02-05 02:31:50,31,42,210.380,0.569
2025-02-05 02:32:00,31,43,209.492,0.511
2025-02-05 02:32:10,31,44,210.970,0.511
2025-02-05 02:32:20,31,45,210.022,0.456
2025-02-05 02:32:30,31,46,210.071,0.420
2025-02-05 02:32:40,31,47,209.555,0.498
2025-02-05 02:32:50,31,48,209.900,0.354
2025-02-05 02:33:00,31,49,210.428,0.458
2025-02-05 02:33:10,31,50,210.137,0.507
2025-02-05 02:33:20,31,51,211.746,0.590
2025-02-05 02:33:30,31,52,209.475,0.552
2025-02-05 02:33:40,31,53,209.301,0.557
2025-02-05 02:33:50,31,54,209.929,0.486
2025-02-05 02:34:00,31,55,208.235,0.427
2025-02-05 02:34:10,31,56,209.830,0.504
2025-02-05 02:34:20,31,57,209.901,0.455
2025-02-05 02:34:30,31,58,210.073,0.514
2025-02-05 02:34:40,31,59,209.750,0.486
2025-02-05 02:34:50,31,60,210.158,0.513
2025-02-05 02:35:00,31,61,210.051,0.553
2025-02-05 02:35:10,31,62,210.453,0.560
2025-02-05 02:35:20,31,63,210.588,0.530
2025-02-05 02:35:30,31,64,207.695,0.568
2025-02-05 02:35:40,31,65,210.360,0.472
2025-02-05 02:35:50,31,66,211.161,0.519
2025-02-05 02:36:00,31,67,209.688,0.584
2025-02-05 02:36:10,31,68,209.485,0.514
2025-02-05 02:36:20,31,69,211.433,0.334
2025-02-05 02:36:30,31,70,209.145,0.480
2025-02-05 02:36:40,31,71,209.915,0.601
2025-02-05 02:36:50,31,72,210.955,0.427
2025-02-05 02:37:00,31,73,210.640,0.595
2025-02-05 02:37:10,31,74,210.443,0.583
2025-02-05 02:37:20,31,75,210.089,0.557
2025-02-05 02:37:30,31,76,210.042,0.642
2025-02-05 02:37:40,31,77,209.077,0.468
2025-02-05 02:37:50,31,78,209.866,0.488
2025-02-05 02:38:00,31,79,209.552,0.446
2025-02-05 02:38:10,31,80,208.538,0.457
2025-02-05 02:38:20,31,81,209.214,0.528
2025-02-05 02:38:30,31,82,209.063,0.453
2025-02-05 02:38:40,31,83,209.136,0.437
2025-02-05 02:38:50,31,84,210.007,0.376
2025-02-05 02:39:00,31,85,209.070,0.524
2025-02-05 02:39:10,31,86,210.646,0.428
2025-02-05 02:39:20,31,87,209.538,0.558
2025-02-05 02:39:30,31,88,209.898,0.571
2025-02-05 02:39:40,31,89,208.558,0.274
2025-02-05 02:39:50,31,90,210.457,0.399
2025-02-05 02:40:00,31,91,209.959,0.469
2025-02-05 02:40:10,31,92,210.335,0.466
2025-02-05 02:40:20,31,93,210.775,0.576
2025-02-05 02:40:30,31,94,209.790,0.419
2025-02-05 02:40:40,31,95,209.589,0.575
2025-02-05 02:40:50,31,96,210.269,0.495
2025-02-05 02:41:00,31,97,210.409,0.469
2025-02-05 02:41:10,31,98,209.291,0.579
2025-02-05 02:41:20,31,99,209.356,0.538
2025-02-05 02:41:30,31,100,210.495,0.465
2025-02-05 02:41:40,31,101,209.790,0.511
2025-02-05 02:41:50,31,102,211.137,0.509
2025-02-05 02:42:00,31,103,209.574,0.416
2025-02-05 02:42:10,31,104,209.250,0.502
2025-02-05 02:42:20,31,105,211.146,0.528
2025-02-05 02:42:30,31,106,209.279,0.550
2025-02-05 02:42:40,31,107,209.545,0.449
2025-02-05 02:42:50,31,108,209.371,0.454
2025-02-05 02:43:00,31,109,210.646,0.471
2025-02-05 02:43:10,31,110,210.460,0.541
2025-02-05 02:43:20,31,111,209.795,0.487
2025-02-05 02:43:30,31,112,211.418,0.480
2025-02-05 02:43:40,31,113,210.784,0.465
2025-02-05 02:43:50,31,114,210.433,0.610
2025-02-05 02:44:00,31,115,210.467,0.435
2025-02-05 02:44:10,31,116,211.150,0.481
2025-02-05 02:44:20,31,117,209.938,0.551
2025-02-05 02:44:30,31,118,210.749,0.454
2025-02-05 02:44:40,31,119,210.432,0.542
2025-02-05 02:44:50,31,120,209.363,0.424
2025-02-05 02:45:00,31,121,210.150,0.517
2025-02-05 02:45:10,31,122,210.266,0.472
2025-02-05 02:45:20,31,123,210.329,0.564
2025-02-05 02:45:30,31,124,210.663,0.412
2025-02-05 02:45:40,31,125,210.144,0.348
2025-02-05 02:45:50,31,126,209.843,0.527
2025-02-05 02:46:00,31,127,210.354,0.537
2025-02-05 02:46:10,31,128,209.024,0.461
2025-02-05 02:46:20,31,129,208.715,0.473
2025-02-05 02:46:30,31,130,211.061,0.531
2025-02-05 02:46:40,31,131,210.517,0.474
2025-02-05 02:46:50,31,132,210.529,0.602
2025-02-05 02:47:00,31,133,209.611,0.522
2025-02-05 02:47:10,31,134,209.653,0.600
2025-02-05 02:47:20,31,135,210.353,0.432
2025-02-05 02:47:30,31,136,209.102,0.608
2025-02-05 02:47:40,31,137,210.643,0.531
2025-02-05 02:47:50,31,138,211.232,0.444
2025-02-05 02:48:00,31,139,210.792,0.574
2025-02-05 02:48:10,31,140,210.976,0.447
2025-02-05 02:48:20,31,141,209.905,0.424
2025-02-05 02:48:30,31,142,209.532,0.424
2025-02-05 02:48:40,31,143,210.339,0.496
2025-02-05 02:48:50,31,144,209.632,0.451
2025-02-05 02:49:00,31,145,209.397,0.564
2025-02-05 02:49:10,31,146,209.415,0.526
2025-02-05 02:49:20,31,147,210.686,0.529
2025-02-05 02:49:30,31,148,210.195,0.434
2025-02-05 02:49:40,31,149,210.298,0.585
2025-02-05 02:49:50,31,150,211.182,0.407
2025-02-05 02:50:00,31,151,209.603,0.484
2025-02-05 02:50:10,31,152,209.265,0.635
2025-02-05 02:50:20,31,153,209.608,0.485
2025-02-05 02:50:30,31,154,210.528,0.456
2025-02-05 02:50:40,31,155,211.914,0.484
2025-02-05 02:50:50,31,156,210.225,0.437
2025-02-05 02:51:00,31,157,210.879,0.541
2025-02-05 02:51:10,31,158,210.798,0.560
2025-02-05 02:51:20,31,159,209.873,0.573
2025-02-05 02:51:30,31,160,209.958,0.629
2025-02-05 02:51:40,31,161,210.394,0.384
2025-02-05 02:51:50,31,162,209.241,0.533
2025-02-05 02:52:00,31,163,209.982,0.506
2025-02-05 02:52:10,31,164,209.925,0.495
2025-02-05 02:52:20,31,165,210.244,0.606
2025-02-05 02:52:30,31,166,210.791,0.529
2025-02-05 02:52:40,31,167,210.243,0.422
2025-02-05 02:52:50,31,168,209.592,0.586
2025-02-05 02:53:00,31,169,209.162,0.461
2025-02-05 02:53:10,31,170,210.175,0.512
2025-02-05 02:53:20,31,171,210.191,0.540
2025-02-05 02:53:30,31,172,210.285,0.592
2025-02-05 02:53:40,31,173,210.236,0.616
2025-02-05 02:53:50,31,174,209.637,0.601
2025-02-05 02:54:00,31,175,209.057,0.632
2025-02-05 02:54:10,31,176,209.759,0.468
2025-02-05 02:54:20,31,177,209.903,0.521
2025-02-05 02:54:30,31,178,208.493,0.615
2025-02-05 02:54:40,31,179,210.979,0.558
2025-02-05 02:54:50,31,180,209.548,0.353
2025-02-05 02:55:00,31,181,210.975,0.517
2025-02-05 02:55:10,31,182,210.018,0.466
2025-02-05 02:55:20,31,183,209.925,0.517
2025-02-05 02:55:30,31,184,209.143,0.513
2025-02-05 02:55:40,31,185,210.270,0.534
2025-02-05 02:55:50,31,186,210.098,0.566
2025-02-05 02:56:00,31,187,210.190,0.486
2025-02-05 02:56:10,31,188,210.203,0.609
2025-02-05 02:56:20,31,189,210.498,0.566
2025-02-05 02:56:30,31,190,210.553,0.500
2025-02-05 02:56:40,31,191,210.237,0.541
2025-02-05 02:56:50,31,192,210.574,0.393
2025-02-05 02:57:00,31,193,209.460,0.545
2025-02-05 02:57:10,31,194,210.132,0.507
2025-02-05 02:57:20,31,195,209.548,0.429
2025-02-05 02:57:30,31,196,210.038,0.567
2025-02-05 02:57:40,31,197,209.150,0.395
2025-02-05 02:57:50,31,198,209.168,0.521
2025-02-05 02:58:00,31,199,210.085,0.499
2025-02-05 02:58:10,31,200,209.218,0.439
2025-02-05 02:58:20,31,201,210.199,0.557
2025-02-05 02:58:30,31,202,209.466,0.470
2025-02-05 02:58:40,31,203,208.988,0.400
2025-02-05 02:58:50,31,204,209.419,0.516
2025-02-05 02:59:00,31,205,211.895,0.498
2025-02-05 02:59:10,31,206,211.493,0.589
2025-02-05 02:59:20,31,207,210.956,0.523
2025-02-05 02:59:30,31,208,209.432,0.477
2025-02-05 02:59:40,31,209,210.372,0.483
2025-02-05 02:59:50,31,210,209.662,0.639
2025-02-05 03:00:00,31,211,210.712,0.574
2025-02-05 03:00:10,31,212,209.902,0.391
2025-02-05 03:00:20,31,213,209.622,0.468
2025-02-05 03:00:30,31,214,210.466,0.486
2025-02-05 03:00:40,31,215,209.318,0.421
2025-02-05 03:00:50,31,216,210.766,0.459
2025-02-05 03:01:00,31,217,210.150,0.575
2025-02-05 03:01:10,31,218,210.099,0.386
2025-02-05 03:01:20,31,219,210.036,0.553
2025-02-05 03:01:30,31,220,210.552,0.384
2025-02-05 03:01:40,31,221,210.419,0.601
2025-02-05 03:01:50,31,222,209.371,0.604
2025-02-05 03:02:00,31,223,210.530,0.567
2025-02-05 03:02:10,31,224,208.993,0.441
2025-02-05 03:02:20,31,225,210.246,0.598
2025-02-05 03:02:30,31,226,210.179,0.567
2025-02-05 03:02:40,31,227,209.459,0.544
2025-02-05 03:02:50,31,228,212.413,0.536
2025-02-05 03:03:00,31,229,210.494,0.510
2025-02-05 03:03:10,31,230,209.673,0.573
2025-02-05 03:03:20,31,231,211.328,0.539
2025-02-05 03:03:30,31,232,209.730,0.404
2025-02-05 03:03:40,31,233,210.297,0.442
2025-02-05 03:03:50,31,234,210.196,0.457
2025-02-05 03:04:00,31,235,211.018,0.534
2025-02-05 03:04:10,31,236,208.579,0.502
2025-02-05 03:04:20,31,237,210.318,0.466
2025-02-05 03:04:30,31,238,211.098,0.443
2025-02-05 03:04:40,31,239,210.169,0.387
2025-02-05 03:04:50,31,240,209.941,0.548
2025-02-05 03:05:00,31,241,211.437,0.500
2025-02-05 03:05:10,31,242,210.105,0.545
2025-02-05 03:05:20,31,243,209.861,0.529
2025-02-05 03:05:30,31,244,209.829,0.507
2025-02-05 03:05:40,31,245,209.928,0.510
2025-02-05 03:05:50,31,246,211.598,0.521
2025-02-05 03:06:00,31,247,209.337,0.537
2025-02-05 03:06:10,31,248,210.211,0.557
2025-02-05 03:06:20,31,249,209.238,0.612
2025-02-05 03:06:30,31,250,209.135,0.494
2025-02-05 03:06:40,31,251,209.463,0.631
2025-02-05 03:06:50,31,252,209.811,0.500
2025-02-05 03:07:00,31,253,209.041,0.545
2025-02-05 03:07:10,31,254,210.758,0.663
2025-02-05 03:07:20,31,255,210.797,0.495
2025-02-05 03:07:30,31,256,210.651,0.698
2025-02-05 03:07:40,31,257,208.741,0.531
2025-02-05 03:07:50,31,258,210.200,0.526
2025-02-05 03:08:00,31,259,211.598,0.494
2025-02-05 03:08:10,31,260,210.845,0.452
2025-02-05 03:08:20,31,261,210.636,0.627
2025-02-05 03:08:30,31,262,210.503,0.488
2025-02-05 03:08:40,31,263,209.388,0.489
2025-02-05 03:08:50,31,264,210.445,0.489
2025-02-05 03:09:00,31,265,209.508,0.442
2025-02-05 03:09:10,31,266,211.152,0.504
2025-02-05 03:09:20,31,267,210.279,0.556
2025-02-05 03:09:30,31,268,210.459,0.568
2025-02-05 03:09:40,31,269,211.211,0.563
2025-02-05 03:09:50,31,270,209.799,0.481
2025-02-05 03:10:00,31,271,209.883,0.606
2025-02-05 03:10:10,31,272,210.752,0.539
2025-02-05 03:10:20,31,273,210.228,0.523
2025-02-05 03:10:30,31,274,209.844,0.527
2025-02-05 03:10:40,31,275,210.986,0.426
2025-02-05 03:10:50,31,276,210.250,0.451
2025-02-05 03:11:00,31,277,208.734,0.399
2025-02-05 03:11:10,31,278,211.208,0.456
2025-02-05 03:11:20,31,279,211.123,0.561
2025-02-05 03:11:30,31,280,210.017,0.595
2025-02-05 03:11:40,31,281,209.850,0.625
2025-02-05 03:11:50,31,282,209.815,0.484
2025-02-05 03:12:00,31,283,208.974,0.523
2025-02-05 03:12:10,31,284,209.559,0.592
2025-02-05 03:12:20,31,285,210.893,0.542
2025-02-05 03:12:30,31,286,209.675,0.481
2025-02-05 03:12:40,31,287,209.573,0.485
2025-02-05 03:12:50,31,288,210.320,0.529
2025-02-05 03:13:00,31,289,209.569,0.526
2025-02-05 03:13:10,31,290,209.946,0.498
2025-02-05 03:13:20,31,291,210.898,0.513
2025-02-05 03:13:30,31,292,209.837,0.465
2025-02-05 03:13:40,31,293,210.518,0.480
2025-02-05 03:13:50,31,294,210.310,0.637
2025-02-05 03:14:00,31,295,210.662,0.459
2025-02-05 03:14:10,31,296,211.260,0.400
2025-02-05 03:14:20,31,297,209.293,0.482
2025-02-05 03:14:30,31,298,210.756,0.464
2025-02-05 03:14:40,31,299,209.615,0.383
2025-02-05 03:14:50,31,300,210.864,0.477
2025-02-05 03:15:00,31,301,209.770,0.489
2025-02-05 03:15:10,31,302,210.380,0.457
2025-02-05 03:15:20,31,303,211.337,0.535
2025-02-05 03:15:30,31,304,209.609,0.503
2025-02-05 03:15:40,31,305,210.679,0.543
2025-02-05 03:15:50,31,306,210.055,0.529
2025-02-05 03:16:00,31,307,210.258,0.546
2025-02-05 03:16:10,31,308,209.126,0.420
2025-02-05 03:16:20,31,309,211.119,0.482
2025-02-05 03:16:30,31,310,209.671,0.499
2025-02-05 03:16:40,31,311,208.928,0.390
2025-02-05 03:16:50,31,312,209.319,0.460
2025-02-05 03:17:00,31,313,209.949,0.492
2025-02-05 03:17:10,31,314,209.935,0.578
2025-02-05 03:17:20,31,315,210.468,0.485
2025-02-05 03:17:30,31,316,208.794,0.341
2025-02-05 03:17:40,31,317,210.011,0.557
2025-02-05 03:17:50,31,318,209.805,0.459
2025-02-05 03:18:00,31,319,209.832,0.477
2025-02-05 03:18:10,31,320,210.975,0.552
2025-02-05 03:18:20,31,321,209.329,0.421
2025-02-05 03:18:30,31,322,209.809,0.626
2025-02-05 03:18:40,31,323,210.249,0.435
2025-02-05 03:18:50,31,324,210.482,0.413
2025-02-05 03:19:00,31,325,211.296,0.476
2025-02-05 03:19:10,31,326,209.722,0.602
2025-02-05 03:19:20,31,327,209.293,0.478
2025-02-05 03:19:30,31,328,211.074,0.484
2025-02-05 03:19:40,31,329,210.182,0.523
2025-02-05 03:19:50,31,330,210.100,0.549
2025-02-05 03:20:00,31,331,210.306,0.423
2025-02-05 03:20:10,31,332,209.534,0.547
2025-02-05 03:20:20,31,333,210.532,0.474
2025-02-05 03:20:30,31,334,210.066,0.595
2025-02-05 03:20:40,31,335,209.588,0.448
2025-02-05 03:20:50,31,336,210.617,0.375
2025-02-05 03:21:00,31,337,210.425,0.496
2025-02-05 03:21:10,31,338,210.615,0.503
2025-02-05 03:21:20,31,339,210.425,0.475
2025-02-05 03:21:30,31,340,210.309,0.684
2025-02-05 03:21:40,31,341,210.885,0.359
2025-02-05 03:21:50,31,342,210.715,0.430
2025-02-05 03:22:00,31,343,209.807,0.399
2025-02-05 03:22:10,31,344,209.166,0.496
2025-02-05 03:22:20,31,345,210.810,0.624
2025-02-05 03:22:30,31,346,209.756,0.504
2025-02-05 03:22:40,31,347,210.417,0.569
2025-02-05 03:22:50,31,348,209.323,0.454
2025-02-05 03:23:00,31,349,210.878,0.496
2025-02-05 03:23:10,31,350,210.300,0.427
2025-02-05 03:23:20,31,351,210.835,0.467
2025-02-05 03:23:30,31,352,210.782,0.524
2025-02-05 03:23:40,31,353,210.221,0.617
2025-02-05 03:23:50,31,354,210.168,0.496
2025-02-05 03:24:00,31,355,209.517,0.489
2025-02-05 03:24:10,31,356,210.497,0.610
2025-02-05 03:24:20,31,357,210.039,0.573
2025-02-05 03:24:30,31,358,210.255,0.494
2025-02-05 03:24:40,31,359,210.077,0.551
2025-02-05 03:24:50,31,360,209.017,0.633
2025-02-05 03:25:00,31,361,210.203,0.459
2025-02-05 03:25:10,31,362,210.747,0.316
2025-02-05 03:25:20,31,363,209.991,0.626
2025-02-05 03:25:30,31,364,209.166,0.487
2025-02-05 03:25:40,31,365,209.289,0.615
2025-02-05 03:25:50,31,366,210.542,0.573
2025-02-05 03:26:00,31,367,210.570,0.413
2025-02-05 03:26:10,31,368,210.605,0.541
2025-02-05 03:26:20,31,369,210.405,0.585
2025-02-05 03:26:30,31,370,210.075,0.576
2025-02-05 03:26:40,31,371,210.039,0.534
2025-02-05 03:26:50,31,372,209.528,0.581
2025-02-05 03:27:00,31,373,210.862,0.546
2025-02-05 03:27:10,31,374,209.907,0.422
2025-02-05 03:27:20,31,375,209.686,0.547
2025-02-05 03:27:30,31,376,210.502,0.467
2025-02-05 03:27:40,31,377,210.311,0.586
2025-02-05 03:27:50,31,378,210.955,0.425
2025-02-05 03:28:00,31,379,209.499,0.505
2025-02-05 03:28:10,31,380,211.558,0.468
2025-02-05 03:28:20,31,381,209.264,0.362
2025-02-05 03:28:30,31,382,210.119,0.496
2025-02-05 03:28:40,31,383,209.762,0.435
2025-02-05 03:28:50,31,384,209.999,0.422
2025-02-05 03:29:00,31,385,209.471,0.455
2025-02-05 03:29:10,31,386,210.458,0.488
2025-02-05 03:29:20,31,387,210.124,0.523
2025-02-05 03:29:30,31,388,209.882,0.642
2025-02-05 03:29:40,31,389,210.159,0.565
2025-02-05 03:29:50,31,390,210.157,0.623
2025-02-05 05:31:00,32,1,199.310,0.454
2025-02-05 05:31:10,32,2,199.260,0.571
2025-02-05 05:31:20,32,3,199.180,0.554
2025-02-05 05:31:30,32,4,200.036,0.540
2025-02-05 05:31:40,32,5,198.745,0.536
2025-02-05 05:31:50,32,6,201.663,0.384
2025-02-05 05:32:00,32,7,199.169,0.342
2025-02-05 05:32:10,32,8,199.621,0.525
2025-02-05 05:32:20,32,9,199.423,0.441
2025-02-05 05:32:30,32,10,200.468,0.492
2025-02-05 05:32:40,32,11,199.955,0.504
2025-02-05 05:32:50,32,12,200.654,0.481
2025-02-05 05:33:00,32,13,199.883,0.372
2025-02-05 05:33:10,32,14,199.582,0.596
2025-02-05 05:33:20,32,15,199.775,0.482
2025-02-05 05:33:30,32,16,199.778,0.540
2025-02-05 05:33:40,32,17,200.419,0.535
2025-02-05 05:33:50,32,18,199.845,0.638
2025-02-05 05:34:00,32,19,201.169,0.441
2025-02-05 05:34:10,32,20,199.428,0.411
2025-02-05 05:34:20,32,21,199.917,0.486
2025-02-05 05:34:30,32,22,200.247,0.412
2025-02-05 05:34:40,32,23,199.244,0.495
2025-02-05 05:34:50,32,24,200.193,0.536
2025-02-05 05:35:00,32,25,199.652,0.577
2025-02-05 05:35:10,32,26,199.624,0.401
2025-02-05 05:35:20,32,27,200.642,0.502
2025-02-05 05:35:30,32,28,201.375,0.536
2025-02-05 05:35:40,32,29,199.800,0.398
2025-02-05 05:35:50,32,30,200.673,0.518
2025-02-05 05:36:00,32,31,199.018,0.468
2025-02-05 05:36:10,32,32,201.050,0.519
2025-02-05 05:36:20,32,33,199.807,0.583
2025-02-05 05:36:30,32,34,199.030,0.410
2025-02-05 05:36:40,32,35,200.420,0.495
2025-02-05 05:36:50,32,36,199.836,0.593
2025-02-05 05:37:00,32,37,199.886,0.405
2025-02-05 05:37:10,32,38,200.434,0.522
2025-02-05 05:37:20,32,39,199.216,0.425
2025-02-05 05:37:30,32,40,200.187,0.507
2025-02-05 05:37:40,32,41,200.280,0.559
2025-02-05 05:37:50,32,42,199.126,0.477
2025-02-05 05:38:00,32,43,200.126,0.475
2025-02-05 05:38:10,32,44,200.486,0.300
2025-02-05 05:38:20,32,45,199.555,0.474
2025-02-05 05:38:30,32,46,199.458,0.531
2025-02-05 05:38:40,32,47,199.539,0.507
2025-02-05 05:38:50,32,48,201.257,0.485
2025-02-05 05:39:00,32,49,199.635,0.392
2025-02-05 05:39:10,32,50,199.171,0.505
2025-02-05 05:39:20,32,51,200.753,0.430
2025-02-05 05:39:30,32,52,200.140,0.460
2025-02-05 05:39:40,32,53,199.794,0.528
2025-02-05 05:39:50,32,54,199.774,0.624
2025-02-05 05:40:00,32,55,199.685,0.477
2025-02-05 05:40:10,32,56,199.966,0.570
2025-02-05 05:40:20,32,57,198.862,0.451
2025-02-05 05:40:30,32,58,200.270,0.441
2025-02-05 05:40:40,32,59,200.322,0.628
2025-02-05 05:40:50,32,60,200.454,0.471
2025-02-05 05:41:00,32,61,200.600,0.412
2025-02-05 05:41:10,32,62,199.889,0.568
2025-02-05 05:41:20,32,63,200.546,0.500
2025-02-05 05:41:30,32,64,200.964,0.660
2025-02-05 05:41:40,32,65,199.862,0.553
2025-02-05 05:41:50,32,66,199.659,0.477
2025-02-05 05:42:00,32,67,200.675,0.486
2025-02-05 05:42:10,32,68,199.743,0.396
2025-02-05 05:42:20,32,69,200.355,0.568
2025-02-05 05:42:30,32,70,200.268,0.511
2025-02-05 05:42:40,32,71,200.005,0.518
2025-02-05 05:42:50,32,72,200.420,0.543
2025-02-05 05:43:00,32,73,199.890,0.572
2025-02-05 05:43:10,32,74,199.824,0.614
2025-02-05 05:43:20,32,75,198.782,0.509
2025-02-05 05:43:30,32,76,200.584,0.530
2025-02-05 05:43:40,32,77,199.535,0.610
2025-02-05 05:43:50,32,78,200.305,0.548
2025-02-05 05:44:00,32,79,201.066,0.550
2025-02-05 05:44:10,32,80,198.626,0.581
2025-02-05 05:44:20,32,81,198.672,0.317
2025-02-05 05:44:30,32,82,200.996,0.528
2025-02-05 05:44:40,32,83,200.184,0.565
2025-02-05 05:44:50,32,84,200.884,0.508
2025-02-05 05:45:00,32,85,199.864,0.504
2025-02-05 05:45:10,32,86,199.050,0.576
2025-02-05 05:45:20,32,87,200.546,0.491
2025-02-05 05:45:30,32,88,199.993,0.519
2025-02-05 05:45:40,32,89,201.241,0.391
2025-02-05 05:45:50,32,90,200.408,0.404
2025-02-05 05:46:00,32,91,200.035,0.556
2025-02-05 05:46:10,32,92,201.095,0.581
2025-02-05 05:46:20,32,93,199.545,0.497
2025-02-05 05:46:30,32,94,199.558,0.411
2025-02-05 05:46:40,32,95,201.207,0.581
2025-02-05 05:46:50,32,96,199.796,0.459
2025-02-05 05:47:00,32,97,199.638,0.504
2025-02-05 05:47:10,32,98,199.251,0.433
2025-02-05 05:47:20,32,99,199.178,0.435
2025-02-05 05:47:30,32,100,200.603,0.416
2025-02-05 05:47:40,32,101,200.016,0.482
2025-02-05 05:47:50,32,102,199.622,0.718
2025-02-05 05:48:00,32,103,199.654,0.446
2025-02-05 05:48:10,32,104,200.668,0.596
2025-02-05 05:48:20,32,105,200.161,0.572
2025-02-05 05:48:30,32,106,201.111,0.412
